date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:06:41	763774/763774	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261acdf46-ba77e%22	https://elanta.app/nazar/starbelly-demo/js/plugins/mapbox.min.js	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/js/plugins/mapbox.min.js	(from https://elanta.app/nazar/starbelly-demo/home-1.html)
23:06:42	72112/72112	---M--	200	added ('OK')	font/woff2	etag:%2261acdf7e-119b0%22	https://elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-brands-400.woff2	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-brands-400.woff2	(from https://elanta.app/nazar/starbelly-demo/css/plugins/font-awesome.min.css)
23:06:42	84564/84564	---M--	200	added ('OK')	font/woff	etag:%2261acdf7e-14a54%22	https://elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-brands-400.woff	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-brands-400.woff	(from https://elanta.app/nazar/starbelly-demo/css/plugins/font-awesome.min.css)
23:06:44	125320/125320	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261acdf7a-1e988%22	https://elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-brands-400.eot?	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-brands-400d41d.eot	(from https://elanta.app/nazar/starbelly-demo/css/plugins/font-awesome.min.css)
23:06:44	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261acdf7f-8654%22	https://elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-regular-400.eot	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-regular-400.eot	(from https://elanta.app/nazar/starbelly-demo/css/plugins/font-awesome.min.css)
23:06:44	125016/125016	---M--	200	added ('OK')	application/octet-stream	etag:%2261acdf7f-1e858%22	https://elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-brands-400.ttf	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-brands-400.ttf	(from https://elanta.app/nazar/starbelly-demo/css/plugins/font-awesome.min.css)
23:06:45	13592/13592	---M--	200	added ('OK')	font/woff2	etag:%2261acdf78-3518%22	https://elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-regular-400.woff2	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-regular-400.woff2	(from https://elanta.app/nazar/starbelly-demo/css/plugins/font-awesome.min.css)
23:06:45	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261acdf7f-8654%22	https://elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-regular-400.eot?	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-regular-400d41d.eot	(from https://elanta.app/nazar/starbelly-demo/css/plugins/font-awesome.min.css)
23:06:45	16812/16812	---M--	200	added ('OK')	font/woff	etag:%2261acdf7a-41ac%22	https://elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-regular-400.woff	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-regular-400.woff	(from https://elanta.app/nazar/starbelly-demo/css/plugins/font-awesome.min.css)
23:06:46	659876/659876	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261acdf7a-a11a4%22	https://elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-brands-400.svg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-brands-400.svg	(from https://elanta.app/nazar/starbelly-demo/css/plugins/font-awesome.min.css)
23:06:46	34092/34092	---M--	200	added ('OK')	application/octet-stream	etag:%2261acdf7c-852c%22	https://elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-regular-400.ttf	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-regular-400.ttf	(from https://elanta.app/nazar/starbelly-demo/css/plugins/font-awesome.min.css)
23:06:46	144343/144343	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261acdf78-233d7%22	https://elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-regular-400.svg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-regular-400.svg	(from https://elanta.app/nazar/starbelly-demo/css/plugins/font-awesome.min.css)
23:06:52	74348/74348	---M--	200	added ('OK')	font/woff2	etag:%2261acdf7d-1226c%22	https://elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-solid-900.woff2	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-solid-900.woff2	(from https://elanta.app/nazar/starbelly-demo/css/plugins/font-awesome.min.css)
23:06:52	96244/96244	---M--	200	added ('OK')	font/woff	etag:%2261acdf7c-177f4%22	https://elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-solid-900.woff	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-solid-900.woff	(from https://elanta.app/nazar/starbelly-demo/css/plugins/font-awesome.min.css)
23:06:52	186512/186512	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261acdf79-2d890%22	https://elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-solid-900.eot	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-solid-900.eot	(from https://elanta.app/nazar/starbelly-demo/css/plugins/font-awesome.min.css)
23:06:52	186512/186512	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2261acdf79-2d890%22	https://elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-solid-900.eot?	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-solid-900d41d.eot	(from https://elanta.app/nazar/starbelly-demo/css/plugins/font-awesome.min.css)
23:07:00	186228/186228	---M--	200	added ('OK')	application/octet-stream	etag:%2261acdf77-2d774%22	https://elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-solid-900.ttf	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-solid-900.ttf	(from https://elanta.app/nazar/starbelly-demo/css/plugins/font-awesome.min.css)
23:07:00	816038/816038	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261acdf7b-c73a6%22	https://elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-solid-900.svg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/fonts/webfonts/fa-solid-900.svg	(from https://elanta.app/nazar/starbelly-demo/css/plugins/font-awesome.min.css)
23:07:01	284208/284208	---M--	200	added ('OK')	image/png	etag:%2261acdf53-45630%22	https://elanta.app/nazar/starbelly-demo/img/illustrations/1.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/illustrations/1.png	(from https://elanta.app/nazar/starbelly-demo/home-2.html)
23:07:01	339844/339844	---M--	200	added ('OK')	image/png	etag:%2261acdf51-52f84%22	https://elanta.app/nazar/starbelly-demo/img/illustrations/2.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/illustrations/2.png	(from https://elanta.app/nazar/starbelly-demo/home-2.html)
23:07:01	7061/7061	---M--	200	added ('OK')	image/png	etag:%2261acdf48-1b95%22	https://elanta.app/nazar/starbelly-demo/img/ui/signature.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/ui/signature.png	(from https://elanta.app/nazar/starbelly-demo/home-2.html)
23:07:01	1333/1333	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261acdf84-535%22	https://elanta.app/nazar/starbelly-demo/img/ui/icons/dialog.svg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/ui/icons/dialog.svg	(from https://elanta.app/nazar/starbelly-demo/home-2.html)
23:07:02	7019/7019	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf76-1b6b%22	https://elanta.app/nazar/starbelly-demo/img/faces/1.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/faces/1.jpg	(from https://elanta.app/nazar/starbelly-demo/home-2.html)
23:07:02	9089/9089	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf74-2381%22	https://elanta.app/nazar/starbelly-demo/img/faces/2.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/faces/2.jpg	(from https://elanta.app/nazar/starbelly-demo/home-2.html)
23:07:02	8618/8618	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf75-21aa%22	https://elanta.app/nazar/starbelly-demo/img/faces/3.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/faces/3.jpg	(from https://elanta.app/nazar/starbelly-demo/home-2.html)
23:07:03	10683/10683	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf73-29bb%22	https://elanta.app/nazar/starbelly-demo/img/faces/4.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/faces/4.jpg	(from https://elanta.app/nazar/starbelly-demo/home-2.html)
23:07:03	184009/184009	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf59-2cec9%22	https://elanta.app/nazar/starbelly-demo/img/gallery/2.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/gallery/2.jpg	(from https://elanta.app/nazar/starbelly-demo/home-2.html)
23:07:03	292876/292876	---M--	200	added ('OK')	image/png	etag:%2261acdf52-4780c%22	https://elanta.app/nazar/starbelly-demo/img/illustrations/3.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/illustrations/3.png	(from https://elanta.app/nazar/starbelly-demo/home-2.html)
23:07:04	705/705	---M--	200	added ('OK')	image/svg+xml	etag:%2261acdf83-2c1%22	https://elanta.app/nazar/starbelly-demo/img/ui/icons/play.svg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/ui/icons/play.svg	(from https://elanta.app/nazar/starbelly-demo/about-1.html)
23:07:07	160295/160295	---M--	200	added ('OK')	image/png	etag:%2261acdf53-27227%22	https://elanta.app/nazar/starbelly-demo/img/illustrations/burger.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/illustrations/burger.png	(from https://elanta.app/nazar/starbelly-demo/home-2.html)
23:07:07	57047/57047	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf5d-ded7%22	https://elanta.app/nazar/starbelly-demo/img/blog/4.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/blog/4.jpg	(from https://elanta.app/nazar/starbelly-demo/blog-1.html)
23:07:07	167914/167914	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf51-28fea%22	https://elanta.app/nazar/starbelly-demo/img/illustrations/interior-2.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/illustrations/interior-2.jpg	(from https://elanta.app/nazar/starbelly-demo/about-1.html)
23:07:08	409470/409470	---M--	200	added ('OK')	image/png	etag:%2261acdf4b-63f7e%22	https://elanta.app/nazar/starbelly-demo/img/illustrations/delivery.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/illustrations/delivery.png	(from https://elanta.app/nazar/starbelly-demo/home-2.html)
23:07:08	1088/1088	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261acdf80-440%22	https://elanta.app/nazar/starbelly-demo/img/ui/icons/search.svg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/ui/icons/search.svg	(from https://elanta.app/nazar/starbelly-demo/blog-3.html)
23:07:09	143932/143932	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf5e-2323c%22	https://elanta.app/nazar/starbelly-demo/img/blog/5.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/blog/5.jpg	(from https://elanta.app/nazar/starbelly-demo/blog-1.html)
23:07:10	38032/38032	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf5b-9490%22	https://elanta.app/nazar/starbelly-demo/img/blog/post-1.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/blog/post-1.jpg	(from https://elanta.app/nazar/starbelly-demo/publication-1.html)
23:07:10	39746/39746	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf5a-9b42%22	https://elanta.app/nazar/starbelly-demo/img/blog/post-2.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/blog/post-2.jpg	(from https://elanta.app/nazar/starbelly-demo/publication-1.html)
23:07:10	176873/176873	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf5e-2b2e9%22	https://elanta.app/nazar/starbelly-demo/img/blog/6.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/blog/6.jpg	(from https://elanta.app/nazar/starbelly-demo/blog-1.html)
23:07:10	38610/38610	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf5b-96d2%22	https://elanta.app/nazar/starbelly-demo/img/blog/post-3.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/blog/post-3.jpg	(from https://elanta.app/nazar/starbelly-demo/publication-1.html)
23:07:10	56426/56426	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf5c-dc6a%22	https://elanta.app/nazar/starbelly-demo/img/blog/post-4.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/blog/post-4.jpg	(from https://elanta.app/nazar/starbelly-demo/publication-1.html)
23:07:10	49880/49880	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf5c-c2d8%22	https://elanta.app/nazar/starbelly-demo/img/blog/post-5.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/blog/post-5.jpg	(from https://elanta.app/nazar/starbelly-demo/publication-1.html)
23:07:11	62365/62365	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf5d-f39d%22	https://elanta.app/nazar/starbelly-demo/img/blog/post-6.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/blog/post-6.jpg	(from https://elanta.app/nazar/starbelly-demo/publication-1.html)
23:07:11	774/774	---M--	200	added ('OK')	image/svg+xml	etag:%2261acdf82-306%22	https://elanta.app/nazar/starbelly-demo/img/ui/icons/zoom.svg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/ui/icons/zoom.svg	(from https://elanta.app/nazar/starbelly-demo/gallery.html)
23:07:12	190373/190373	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf5a-2e7a5%22	https://elanta.app/nazar/starbelly-demo/img/gallery/1.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/gallery/1.jpg	(from https://elanta.app/nazar/starbelly-demo/gallery.html)
23:07:13	130730/130730	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf59-1feaa%22	https://elanta.app/nazar/starbelly-demo/img/gallery/3.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/gallery/3.jpg	(from https://elanta.app/nazar/starbelly-demo/gallery.html)
23:07:15	199708/199708	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf57-30c1c%22	https://elanta.app/nazar/starbelly-demo/img/gallery/5.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/gallery/5.jpg	(from https://elanta.app/nazar/starbelly-demo/gallery.html)
23:07:15	100173/100173	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf58-1874d%22	https://elanta.app/nazar/starbelly-demo/img/gallery/7.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/gallery/7.jpg	(from https://elanta.app/nazar/starbelly-demo/gallery.html)
23:07:28	147049/147049	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf55-23e69%22	https://elanta.app/nazar/starbelly-demo/img/gallery/9.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/gallery/9.jpg	(from https://elanta.app/nazar/starbelly-demo/gallery.html)
23:07:28	402730/402730	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf57-6252a%22	https://elanta.app/nazar/starbelly-demo/img/gallery/4.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/gallery/4.jpg	(from https://elanta.app/nazar/starbelly-demo/gallery.html)
23:07:28	378625/378625	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf54-5c701%22	https://elanta.app/nazar/starbelly-demo/img/gallery/8.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/gallery/8.jpg	(from https://elanta.app/nazar/starbelly-demo/gallery.html)
23:07:28	817538/817538	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf58-c7982%22	https://elanta.app/nazar/starbelly-demo/img/gallery/6.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/gallery/6.jpg	(from https://elanta.app/nazar/starbelly-demo/gallery.html)
23:07:30	264665/264665	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf56-409d9%22	https://elanta.app/nazar/starbelly-demo/img/gallery/11.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/gallery/11.jpg	(from https://elanta.app/nazar/starbelly-demo/gallery.html)
23:07:31	26244/26244	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Jun%202022%2017:37:30%20GMT	https://elanta.app/nazar/starbelly-demo/gallery-1.html	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/gallery-1.html	(from https://elanta.app/nazar/starbelly-demo/gallery-2.html)
23:07:31	154406/154406	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf56-25b26%22	https://elanta.app/nazar/starbelly-demo/img/gallery/10.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/gallery/10.jpg	(from https://elanta.app/nazar/starbelly-demo/gallery.html)
23:07:33	41382/41382	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf47-a1a6%22	https://elanta.app/nazar/starbelly-demo/img/ui/success.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/ui/success.jpg	(from https://elanta.app/nazar/starbelly-demo/reservation.html)
23:07:33	1499/1499	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2261acdf82-5db%22	https://elanta.app/nazar/starbelly-demo/img/ui/icons/arrow-2.svg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/ui/icons/arrow-2.svg	(from https://elanta.app/nazar/starbelly-demo/reservation.html)
23:07:35	183545/183545	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf55-2ccf9%22	https://elanta.app/nazar/starbelly-demo/img/gallery/12.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/gallery/12.jpg	(from https://elanta.app/nazar/starbelly-demo/gallery.html)
23:07:35	37143/37143	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf68-9117%22	https://elanta.app/nazar/starbelly-demo/img/menu/6.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/menu/6.jpg	(from https://elanta.app/nazar/starbelly-demo/menu-1.html)
23:07:37	650314/650314	---M--	200	added ('OK')	image/png	etag:%2261acdf50-9ec4a%22	https://elanta.app/nazar/starbelly-demo/img/illustrations/reservation.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/illustrations/reservation.png	(from https://elanta.app/nazar/starbelly-demo/reservation.html)
23:07:37	72597/72597	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf67-11b95%22	https://elanta.app/nazar/starbelly-demo/img/menu/7.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/menu/7.jpg	(from https://elanta.app/nazar/starbelly-demo/menu-1.html)
23:07:37	79887/79887	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf63-1380f%22	https://elanta.app/nazar/starbelly-demo/img/menu/8.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/menu/8.jpg	(from https://elanta.app/nazar/starbelly-demo/menu-1.html)
23:07:38	48539/48539	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf66-bd9b%22	https://elanta.app/nazar/starbelly-demo/img/menu/10.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/menu/10.jpg	(from https://elanta.app/nazar/starbelly-demo/menu-1.html)
23:07:38	28361/28361	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf65-6ec9%22	https://elanta.app/nazar/starbelly-demo/img/menu/12.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/menu/12.jpg	(from https://elanta.app/nazar/starbelly-demo/menu-1.html)
23:07:40	52490/52490	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf64-cd0a%22	https://elanta.app/nazar/starbelly-demo/img/menu/15.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/menu/15.jpg	(from https://elanta.app/nazar/starbelly-demo/menu-1.html)
23:07:40	77473/77473	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf66-12ea1%22	https://elanta.app/nazar/starbelly-demo/img/menu/11.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/menu/11.jpg	(from https://elanta.app/nazar/starbelly-demo/menu-1.html)
23:07:40	69533/69533	---M--	200	added ('OK')	image/jpeg	etag:%2261acdf64-10f9d%22	https://elanta.app/nazar/starbelly-demo/img/menu/14.jpg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/menu/14.jpg	(from https://elanta.app/nazar/starbelly-demo/menu-1.html)
23:07:45	34198/34198	---M--	200	added ('OK')	image/png	etag:%2261acdf4c-8596%22	https://elanta.app/nazar/starbelly-demo/img/illustrations/envelope-2.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/illustrations/envelope-2.png	(from https://elanta.app/nazar/starbelly-demo/contact.html)
23:07:46	74937/74937	---M--	200	added ('OK')	image/png	etag:%2261acdf4c-124b9%22	https://elanta.app/nazar/starbelly-demo/img/illustrations/envelope-1.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/illustrations/envelope-1.png	(from https://elanta.app/nazar/starbelly-demo/contact.html)
23:07:47	267489/267489	---M--	200	added ('OK')	image/png	etag:%2261acdf50-414e1%22	https://elanta.app/nazar/starbelly-demo/img/illustrations/burger-2.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/illustrations/burger-2.png	(from https://elanta.app/nazar/starbelly-demo/menu-2.html)
23:07:48	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22611e8f6d-ce6%22	https://elanta.app/nazar/starbelly-demo/img/logo.svg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/logo.svg	(from https://elanta.app/nazar/starbelly-demo/gallery-1.html)
23:07:48	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22611e8f6d-ce6%22	https://elanta.app/nazar/starbelly-demo/img/illustrations/il1.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/illustrations/il1.png	(from https://elanta.app/nazar/starbelly-demo/gallery-1.html)
23:07:48	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22611e8f6d-ce6%22	https://elanta.app/nazar/starbelly-demo/img/illustrations/il2.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/illustrations/il2.png	(from https://elanta.app/nazar/starbelly-demo/gallery-1.html)
23:07:49	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22611e8f6d-ce6%22	https://elanta.app/nazar/starbelly-demo/img/icons/i1.svg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/icons/i1.svg	(from https://elanta.app/nazar/starbelly-demo/gallery-1.html)
23:07:49	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22611e8f6d-ce6%22	https://elanta.app/nazar/starbelly-demo/img/icons/i2.svg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/icons/i2.svg	(from https://elanta.app/nazar/starbelly-demo/gallery-1.html)
23:07:49	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22611e8f6d-ce6%22	https://elanta.app/nazar/starbelly-demo/img/icons/i3.svg	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/icons/i3.svg	(from https://elanta.app/nazar/starbelly-demo/gallery-1.html)
23:07:49	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22611e8f6d-ce6%22	https://elanta.app/nazar/starbelly-demo/img/products/5.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/products/5.png	(from https://elanta.app/nazar/starbelly-demo/gallery-1.html)
23:07:50	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22611e8f6d-ce6%22	https://elanta.app/nazar/starbelly-demo/img/products/5(2).png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/products/5(2).png	(from https://elanta.app/nazar/starbelly-demo/gallery-1.html)
23:07:50	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22611e8f6d-ce6%22	https://elanta.app/nazar/starbelly-demo/img/products/5(3).png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/products/5(3).png	(from https://elanta.app/nazar/starbelly-demo/gallery-1.html)
23:07:50	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22611e8f6d-ce6%22	https://elanta.app/nazar/starbelly-demo/img/products/5(4).png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/products/5(4).png	(from https://elanta.app/nazar/starbelly-demo/gallery-1.html)
23:07:50	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22611e8f6d-ce6%22	https://elanta.app/nazar/starbelly-demo/img/products/6.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/products/6.png	(from https://elanta.app/nazar/starbelly-demo/gallery-1.html)
23:07:51	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22611e8f6d-ce6%22	https://elanta.app/nazar/starbelly-demo/img/products/7.png	C:/Users/User%20New/Downloads/Restaurnt/elanta.app/nazar/starbelly-demo/img/products/7.png	(from https://elanta.app/nazar/starbelly-demo/gallery-1.html)
